image_number,image,text,egyptian
6434.0,3593220756_5c416c3ceb.jpg,رجل يسقط من لوح ركوب الأمواج الخاص به,راجل بيقع من لوح ركوب الأمواج بتاعه
6435.0,3593222804_c187808ac3.jpg,رجل يبحر في الماء الخام,راجل بيسبح في المية الخشنة
6436.0,3593392955_a4125087f6.jpg,كلب أسود و بني يركض مع كلب أبيض و رمادي على التراب,كلب أسود و بني بيجري مع كلب أبيض و رمادي على التراب
6437.0,3593538248_dffa1a5ed4.jpg,مجموعة من لاعبي الهوكي ومسؤول واحد يقفون على الجليد خلال المباراة,مجموعة لاعبي هوكي و مسؤول واحد واقفين على الجليد في المباراة
6438.0,3593556797_46b49a02a8.jpg,امرأة في تنورة قصيرة تحمل زجاجة بلاستيكية وهي تسير في الشارع مع حركة مرور السيارات والمشاة,ست في تنورة قصيرة ماسكة زجاجة بلاستيك و ماشية في الشارع مع حركة مرور السيارات و المشاة
6439.0,3594029059_cee1f4c59a.jpg,طائر يطير في الهواء مع أجنحة ممتدة,طائر بيطير في الهوا و جناحيه مبسوطة
6440.0,3594566537_55bd712fdb.jpg,يسقط رجل من قوارب الكاياك الخاصة به,راجل بيقع من قارب الكاياك بتاعه
6441.0,3594822096_e1144b85d6.jpg,راكب الدراجة النارية يتحرك بسرعة عبر الأشجار,راكب دراجة نارية بيتحرك بسرعة في الأشجار
6442.0,3595080592_5fd55570e5.jpg,طفلان آسيويان يقفان على الأسمنت,اتنين عيال آسيويين واقفين على الأسمنت
6443.0,3595216998_0a19efebd0.jpg,كلب أسود يقفز في الهواء بينما يلعب بالخارج,كلب أسود بيقفز في الهوا و بيلعب برا
6444.0,3595398879_13e33b8916.jpg,صبي صغير في قبعة بيسبول يقفز في أحضان رجل يرتدي قميصا أزرق,ولد صغير في قبعة بيسبول بيقفز في حضن راجل لابس قميص أزرق
6445.0,3595408539_a7d8aabc24.jpg,رجل وامرأة يحملان كوبًا مع رجل آخر قريب,راجل و ست ماسكين كوب و راجل تاني قريب منهم
6446.0,3595412126_4020d4643b.jpg,اثنين من الفتيات في المعاطف الوردية شرب من زجاجات الصودا وتتكئ على شجرة,اتنين بنات في معاطف وردية بيشربوا من زجاجات الصودا و متكئين على شجرة
6447.0,3595643050_d312e4b652.jpg,كلب يصطاد كرة,كلب بيصطاد كرة
6448.0,3595992258_6f192e6ae7.jpg,كلب بني يركض على صخرة,كلب بني بيجري على صخرة
6449.0,3596131692_91b8a05606.jpg,يلعب الأطفال كرة القدم بينما ينظر الكبار إليها,"عيال بيلعبوا كرة قدم و الكبار بيبصوا عليهم
"
6450.0,3596428453_8cfdec4869.jpg,رجل يركض في سباق بعيد في زي روبوت,راجل بيجري في سباق بعيد لابس لبس روبوت
6451.0,3596459539_a47aa80612.jpg,رجل يتسابق بدراجته النارية,راجل بيجري بـ دراجة نارية
6452.0,3596959859_a7cb1e194b.jpg,ويبدو أن مجموعة من الناس تحرث الأرض من بين أكواخ من القش,و شكل مجموعة من الناس بيحرثوا الأرض من بين بيوت من القش
6453.0,3597146852_3d000a5d5f.jpg,صبي يقوم بخدعة في الهواء,ولد بيطلع خدعة في الهوا
6454.0,3597210806_95b07bb968.jpg,صبي يغمر كرة السلة,ولد بيغرق كرة السلة
6455.0,3597326009_3678a98a43.jpg,صورة لمجموعة من أقدام الشعوب,صورة لمجموعة من رجلين الناس
6456.0,3597354819_0069aaf16e.jpg,الأطفال بالقرب من كومة كبيرة من الرمال بجوار الماء,عيال قريبين من كومة كبيرة من الرمل جنب الماية
6457.0,3597715122_45878432ec.jpg,مجموعة من الناس تنتظر في الصف في موقف الآيس كريم,مجموعة من الناس مستنيين في الصف عند محل الآيس كريم
6458.0,3597921737_3fd1d0665b.jpg,الفتاة لديها قميص أبيض وقطعة الأرجواني في يدها,البنت عندها قميص أبيض وقطعة أرجواني في ايديها
6459.0,3597924257_d0da3c5fe6.jpg,كلب أبيض بني يركض في حقل من الزهور الصفراء,كلب أبيض بني بيجري في حقل من الزهور الصفرا
6460.0,359837950_9e22ffe6c2.jpg,كلب أسود يركض عبر منظر صخري,كلب أسود بيجري في منظر صخري
6461.0,3598447435_f66cd10bd6.jpg,رجل أسود مع خوذة هو تجمع المياه في زورق أخضر,راجل أسود ومعاه خوذة هو بـ يجمع الماية في زورق أخضر
6462.0,3599124739_b7e60cf477.jpg,الفتاتان في الماء وواحد له قميص أبيض,البنتين في الماية وواحدة عندها قميص أبيض
6463.0,3599392711_8264881de2.jpg,رجل يقدم شهادة لثلاثة مصارعين سومو شباب,راجل بيقدم شهادة لـ تلاتة مصارعين سومو شباب
6464.0,3599442049_e448c7c9b2.jpg,شاب نحيل في الجبال يرمي الثلج,شاب نحيف في الجبال بيـ رمى الثلج
6465.0,3599568766_9e96def0ef.jpg,كلب أبيض يركض على طول شاطئ الشاطئ,كلب أبيض بيجري على طول شاطئ البحر
6466.0,3600221224_945df01247.jpg,يركض كلب بني باتجاه الكاميرا أسفل درب صخري من خلال الفرشاة مع الجبال في الخلفية,كلب بني بيجري ناحية الكاميرا تحت درب صخري من خلال الفرشة مع الجبال في الخلفية
6467.0,3600403707_527aa0596e.jpg,يكتشف المتسوقون متجر حديقة  يلوحون فيه ,المتسوقين بيـ اكتشفوا محل حديقة بيـ لوحوا فيه
6468.0,3600909823_ce72c26e66.jpg,رجل يتزلج على منحدر في الظلام,راجل بيتزلج على منحدر في الظلام
6469.0,3601491447_a338875b51.jpg,مجموعة من الشبان يرتدون الزي الرياضي من فريقين متعارضين يلعبون بقوة في حقل عشبي,مجموعة من الشباب لابسين لبس رياضي من فريقين متعارضين بـ يلعبوا بقوة في حقل عشبي
6470.0,3601508034_5a3bfc905e.jpg,رجل يرتدي زيًا رياضيًا أصفر اللون ورجلًا آخر يرتدي زيًا رياضيًا باللونين الأحمر والأبيض يمسك بعصا مع كرة تطفو بينهما,راجل لابس لبس رياضي أصفر وراجل تاني لابس لبس رياضي أحمر وأبيض ماسك عصا مع كرة طافية بينهم
6471.0,3601533527_6c2439113c.jpg,رجل يميل على عامود,راجل بـ يميل على عامود
6472.0,3601569729_bf4bf82768.jpg,تسير مجموعة من خيول السباق على مسار يحمل الفرسان,مجموعة من خيول السباق ماشية على مسار شايل الفرسان
6473.0,3601803640_5f3cb05acf.jpg,رجل وامرأة يقبلان أمام حشد من الناس,راجل وست بيبوسوا قدام حشد من الناس
6474.0,3601843201_4809e66909.jpg,رجل سباق على دراجة نارية,راجل بيجري على دراجة نارية
6475.0,3601978895_9fec23ce0c.jpg,رجل يميل ضد روبوت كبير,راجل بـ يميل على روبوت كبير
6476.0,3602676311_824b2c04ba.jpg,راكب الدراجة النارية يجعل قفزة عالية,راكب الدراجة النارية بـ يعمل قفزة عالية
6477.0,3602838407_bf13e49243.jpg,كلب أسود في الماء,كلب أسود في الماية
6478.0,3603064161_a8f3b6455d.jpg,يستخدم طفل كاميرا بينما ينظر إليها طفل آخر,طفل بـ يستخدم كاميرا وطفل تاني بـ يبص عليها
6479.0,3603116579_4a28a932e2.jpg,لاعب البيسبول في قميص أسود وبرتقالي  ومع القفاز  ينقل الكرة,لاعب بيسبول في قميص أسود وبرتقالي ومع قفاز بـ ينقل الكرة
6480.0,3603301825_5817727be2.jpg,حارس مرمى يحبس عفريت في لعبة هوكي الملعب,حارس مرمى بـ يحبس عفريت في لعبة هوكي الملعب
6481.0,3603870481_1ebc696d91.jpg,كلب أسود يحمل جسمًا برتقاليًا في الماء,كلب أسود شايل جسم برتقالي في الماية
6482.0,3604314527_5077cd9d43.jpg,رجل يركب في سيارة صغيرة بينما يتدلى رجل آخر من الخلف,راجل راكب في عربية صغيرة وراجل تاني بـ يتدلى من ورا
6483.0,3604383863_5e387cb8e6.jpg,زوجان متحمسان يصلان إلى مجموعة سوداء كبيرة من سماعات الأذن,زوجين متحمسين بـ يوصلوا لمجموعة سوداء كبيرة من سماعات الأذن
6484.0,3604384157_99241be16e.jpg,مجموعة من الناس يرقصون معاً,مجموعة من الناس بـ يرقصوا مع بعض
6485.0,3604384383_db6805d1b9.jpg,رجل وامرأة على وشك تقبيل بعضهم البعض,راجل وست على وشك بـ يبوسوا بعض
6486.0,3604391853_b4809fcb8c.jpg,رجل يضع قميصًا أحمر على العشب يمد يده إلى شخص آخر,راجل بـ يلبس قميص أحمر على العشب بـ يمد ايده لشخص تاني
6487.0,3604496023_c1f546423e.jpg,رجل يرتدي زرقاء ويقف أمام فاكهة وخضار ملونة,راجل لابس لبس أزرق واقف قدام فاكهة وخضار ملونة
6488.0,3604928725_58147c87cd.jpg,شخصان وكلب يلعبان في الماء باستخدام لعبة نفخ زرقاء,اتنين أشخاص وكلب بـ يلعبوا في الماية باستخدام لعبة نفخ زرقاء
6489.0,3605061440_1d08c80a57.jpg,مجموعة من الأطفال يرمون كلبًا أبيضًا على العشب,مجموعة من العيال بـ يرموا كلب أبيض على العشب
6490.0,3605100550_01214a1224.jpg,كلب كبير ينبح عند كلب صغير عبر سياج,كلب كبير بـ ينبح عند كلب صغير عبر سياج
6491.0,3605676864_0fb491267e.jpg,صبي يحمل كرة شاطئ خلفه يلعب في بركة,ولد شايل كرة شاطئ وراه بـ يلعب في بركة
6492.0,3606084228_6286a52875.jpg,يتنافس سائق الدراجة الترابية أثناء مشاهدة المتفرجين,سائق الدراجة الترابية بـ يتنافس بينما المتفرجين بـ يشوفوه
6493.0,3606093421_eddd46c2c7.jpg,يندفع قارب الإنقاذ البرتقالي عبر الماء,قارب الإنقاذ البرتقالي بـ يندفع عبر الماية
6494.0,3606355203_1260f43ec0.jpg,رجل يرتدي سروال سباحة أحمر يدفع عربة أطفال إلى أسفل على شاطئ مزدحم,راجل لابس سروال سباحة أحمر بـ يدفع عربية أطفال لتحت على شاطئ مزدحم
6495.0,3606846822_28c40b933a.jpg,رجل يفعل خدعة القفز على لوح التزلج,راجل بـ يعمل خدعة القفز على لوح التزلج
6496.0,3606909929_90a1a072b7.jpg,سيارة سباق تدور خارج السيطرة على مضمار السباق,عربية سباق بتلف خارج السيطرة على مضمار السباق
6497.0,3606942887_1159d92548.jpg,رجل في نظارات زرقاء في حمام السباحة,راجل في نظارات زرقاء في حمام السباحة
